
V6中国大陆,#genre#
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
大湾区卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226442/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
未知卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
纪实人文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
泰剧剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8
新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226499/index.m3u8
动作电影卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226558/index.m3u8
北京纪实科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
哒啵赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
教育频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226523/index.m3u8
新闻综合1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226496/index.m3u8
经济法治2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226493/index.m3u8
新闻综合3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8
安全生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226481/index.m3u8
咪咕全民热练,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8、
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
延边卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
山东教育卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,http://111.8.242.151:9902/tsfile/live/1002_1.m3u8?key=txiptv
CHC动作电影,http://hlsbkmgsplive.miguvideo.com/wd_r1/2018/gesee/chcdzdy/600/01.m3u8?&HlsSubType=&encrypt=
CHC家庭影院,http://hlsbkmgsplive.miguvideo.com/wd_r3/cnr/chcjtyy/3000/01.m3u8?&HlsSubType=&encrypt=
港台节目,#genre#
凤凰中文频道,http://58.144.154.93:80/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯频道,http://58.144.154.93:80/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港频道,http://58.144.154.93:80/qctv.fengshows.cn/0701phk72.m3u8
香港环球卫视,rtmp://live.pyscripter.com/HKgstv_com/www_hkgstv_com?auth_key=6001723702257-0-0-1a56ccd327477eb45e7da54c8be2a6b5
无线新闻频道,P2p://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0
TVB,P2p://generationnexxxt.com:19806/faf51cf453a84400be019b14939e49f6
TVB,mitv://135.148.104.228:19806/faf51cf453a84400be019b14939e49f6
TVB,mitv://147.135.39.171:9906/65fd6048000be8b2a085bc4d061c504d
明珠香港频道,P2p://generationnexxxt.com:19806/066930b0d2764f05a9b8a0019efe82fe
星空卫视频道,http://ayolee.com:5253/rtp/239.93.0.156:2193
星空卫视频道,http://ayolee.com:5253/rtp/239.93.1.10:2193
星空卫视频道,http://wouu.net:9977/rtp/239.93.1.10:2193
星空卫视频道,http://wouu.net:9977/udp/239.93.0.156:2193
无线新闻台,mitv://147.135.39.171:9906/66141a3d000c7a12f94c49ad085f4fe9
无线新闻台,mitv://147.135.39.171:9906/665fe3b70003d98a2157b5c1769244d0
港台电视31,mitv://135.148.104.228:19806/c7cd517a9e5b44a9b6037c90f998627f
TVB娱乐新闻台,mitv://135.148.104.228:19806/e77d39049c07479ab0ff57800c6e5b06
TVB娱乐新闻台,mitv://135.148.104.228:19806/05e767dba8fa48e9ba386ed231c94318
PopC,mitv://135.148.104.228:19806/3ae0f859370b4f17baec42495be6f043
PopC,mitv://135.148.104.228:19806/63cdb28090d949ed824376fab51fdd12
ViuTVsix,mitv://135.148.104.228:19806/b6f920891ad9473ca6f839df7616f580
ViuTVsix,mitv://135.148.104.228:19806/ea75ceca822f454bb858845559d5fc55
ViuTV,mitv://135.148.104.228:19806/956aa1340cd5439689da84cff7a5eaae
TVB星河,mitv://135.148.104.228:19806/e94f4c244af8464fb06eff4c9da250a6
TVB星河,mitv://135.148.104.228:19806/afcbb73766d64754bd8d35fc330aae1c
TVB星河,mitv://135.148.104.228:19806/afcbb73766d64754bd8d35fc330aae1c
澳门莲花,mitv://135.148.104.228:19806/cd6e7bcddc7c4e6ea2e6d7b6dfa03ae8
澳门莲花,mitv://135.148.104.228:19806/f7ac1f0fdbe64fcc82cee29e0b590242
戏曲台,mitv://135.148.104.228:19806/131a3f2bbae740fc982903c576a97920
千禧经典台,mitv://135.148.104.228:19806/b3069418cdff4c69bb544e4b1ff04d56
明珠台,mitv://135.148.104.228:19806/066930b0d2764f05a9b8a0019efe82fe
明珠台,mitv://135.148.104.228:19806/6ea5ab8d22f04024b3fac9bfb2b243aa
now财经台,mitv://135.148.104.228:19806/f0dd1f92af2845c2abd2ff29aff2b8ca
now财经台,mitv://135.148.104.228:19806/415e15f33f8b4b5b95a400a406abd534
美亚电影台(粤语),mitv://135.148.104.228:19806/81ea49b841454e1c901ac507f231a581
18台,mitv://135.148.104.228:19806/2cd619b81446414fb605daa1e86bebd6
HOY资讯台,mitv://135.148.104.228:19806/f40dc92cdc224868b83be4156ec315dc
黄金翡翠台,mitv://135.148.104.228:19806/1444d681fb1b44d4a20ff001c2bb2f7c
黄金翡翠台,mitv://135.148.104.228:19806/99b70f5afa114465aa463db0cfed6569
香港国际财经台,mitv://135.148.104.228:19806/b6594fa379204fc5b11ba4bc3fe7d932
澳门-MACAU,mitv://135.148.104.228:19806/a2bbc4a4feec4168804624c67fdea801
耀才财经频道,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经频道,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
亚洲卫视频道,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8
中天亚洲台,mitv://135.148.104.228:19806/6f522fd08aed4ee19dfb8485917faa66
中视新闻台,mitv://135.148.104.228:19806/75f4ea0339f14b62b1df49ede1723daa
中视新闻台,mitv://135.148.104.228:19806/75f4ea0339f14b62b1df49ede1723daa
寰宇新闻台,mitv://135.148.104.228:19806/33c00ed7adda475f9afe8adbd600bd9a
寰宇新闻台,mitv://135.148.104.228:19806/33c00ed7adda475f9afe8adbd600bd9a
华视新闻,mitv://135.148.104.228:19806/ad4759ce4ff244efaa766154165e5d39
华视新闻,mitv://135.148.104.228:19806/ad4759ce4ff244efaa766154165e5d39
TVBS,mitv://135.148.104.228:19806/9e185dd6c7dd46edb5a7d675e4fca701
TVBS,mitv://135.148.104.228:19806/5fe15c41a5ed4d5f9262ee28464c45c0
TVBS新闻台,mitv://135.148.104.228:19806/bb6082c57bae466b9e6c64ba43f2c1e1
TVBS新闻台,mitv://135.148.104.228:19806/53f80a10fb054d5ab0649a59980025a9
年代新闻,mitv://135.148.104.228:19806/cd32e0feca2244288f8a878d7aacf0fc
年代新闻,mitv://135.148.104.228:19806/f8c807d770a8429da9d058b516902907
非凡新闻台,mitv://135.148.104.228:19806/a404066e65af4566931c773a385ed1e3
非凡新闻台,mitv://135.148.104.228:19806/3d7f2e1d0e04407ba29c656092041b09
壹电视新闻台,mitv://135.148.104.228:19806/dc5cf9b6bd4a43aa973b9beea88e631b
年代新闻(备),mitv://135.148.104.228:19806/00b0fb08552945cbbaf718f9d815ca73
三立新闻台,mitv://135.148.104.228:19806/27c4d09b970a447dae2ef153650b7ac1
东森财经新闻台,mitv://135.148.104.228:19806/5634f613b7f84f81a5c56a6af4311d57
BBC,mitv://135.148.104.228:19806/213ee36f11ba4b9896c8440290ebca3b
民视,mitv://135.148.104.228:19806/e85920ffa4de4c2cbab08ad68fd1d5ae
台视,mitv://135.148.104.228:19806/333435199f804b03aad4410d4674aaeb
大爱,mitv://135.148.104.228:19806/3a1fb2af7f384a148c57899bb1b50dfb
中视,mitv://135.148.104.228:19806/695746eb4c094292a862a53216d54dac
霹雳台湾台,mitv://135.148.104.228:19806/0e3ab414dfb34fccb76d20665cd03da4
华视,mitv://135.148.104.228:19806/2ebe6c2c5cfd454ebdc30acc44e683d7
公视,mitv://135.148.104.228:19806/345c7e0b5a7545cfacafed5319da0351
美食星球,mitv://135.148.104.228:19806/02a89e372e1344d0b74c5b288d4d1cea
亚洲美食频道,mitv://135.148.104.228:19806/ac7e749ef27c4f2c8775ecaae5cd2206
好消息,mitv://135.148.104.228:19806/4d0ca895f6d94917a6d24019ab13bd5a
亚洲旅游台,mitv://135.148.104.228:19806/409459f958a04a5fa3609250df421445
EYE,mitv://135.148.104.228:19806/49931b62c0b34671af7cce9d0842ede8
EYE,mitv://135.148.104.228:19806/bffdd8e7cb994d9e80a697632cf0a40f
原住民电视台,mitv://135.148.104.228:19806/97025f4b61624e4498cf89ac22dc2120
靖天资讯台,mitv://135.148.104.228:19806/f412c238a0594d74a72da81118a27f98
靖天综合台,mitv://135.148.104.228:19806/9617767eac9b4ce792a24a442e821b13
靖天育乐台,mitv://135.148.104.228:19806/056c144c71cc4b58be94ec2b1bc6409d
中视经典台,mitv://135.148.104.228:19806/b0fa86c1552742ffb1e5b79fcc2a9f5e
客家电视台,mitv://135.148.104.228:19806/12c8600cdaec420b96693e6cf2e37f67
ETtoday综合台,mitv://135.148.104.228:19806/760bcd80b88c4fefa052bef73e87c234
台视综合台,mitv://135.148.104.228:19806/b8121a70de4c4ce1aa94361a1689297a
民视第一台,mitv://135.148.104.228:19806/c29c4ad3a69749f4908e9ae4cab91032
靖天欢乐台,mitv://135.148.104.228:19806/292ac060fb694ab6bab52a705abd0444
探索频道,mitv://135.148.104.228:19806/c7afe2fe39a04c1dada51462430dce8a
八大优频道,mitv://135.148.104.228:19806/108382b44b1d4a45ae635297d23a4b61
三立戏剧台,mitv://135.148.104.228:19806/3e3919a7f09443d1b07bdea99f22e42f
龙华戏剧,mitv://135.148.104.228:19806/b3526dee03424c8090e6d4d5e787c56b
i-Fun动漫台,mitv://135.148.104.228:19806/5e4556e2a12846c5bedb721c6b5ff1c3
TLC旅游生活,mitv://135.148.104.228:19806/32000d7eec2049c6b1de2eb8cd3c9348
韩国娱乐台,mitv://135.148.104.228:19806/8f28b72b74e64314b3b36973f682d021
达文西频道,mitv://135.148.104.228:19806/170c28c8132b4ce183b4fbf61537dcff
动物星球,mitv://135.148.104.228:19806/b165132a770741bcac023d15750067d3
ROCK,mitv://135.148.104.228:19806/337165af094e40b48fb6db958ffd1cdc
CN卡通频道,mitv://135.148.104.228:19806/7eb800b1540d4aab9365efc149622aa0
NHK新闻资讯台,mitv://135.148.104.228:19806/6dd38f99d9ca484aa3f0a2a50f60ba0f
美亚电影台HD,mitv://135.148.104.228:19806/6c34f21c2c634e5db469a2971a6e4ed0
龙华电影,mitv://135.148.104.228:19806/40368423d7dc44baaac3fbfc644ee9bf
MOMO亲子台,mitv://135.148.104.228:19806/e15e61548a2b4ff792b3dd6620be8139
WARNER,mitv://135.148.104.228:19806/3565510269ca47e2b0183ec1cdeca375
公视台语台,mitv://135.148.104.228:19806/2bc76898bf1043f4b7eb62fa24759e09
amc电影台,mitv://135.148.104.228:19806/951cecbe3fd745498d5216c042600ccf
东森幼幼台,mitv://135.148.104.228:19806/f426ffd2f2744109aedcfaa04fed3a6e
HBO,mitv://135.148.104.228:19806/a478d349433544c894aef4e3dc167d64
HBO,mitv://135.148.104.228:19806/ccabaebf243e4385a8f39a6abf31f8bb
CatchPlay电影台,mitv://135.148.104.228:19806/6c90e32dd9b14d1f9eebb3c57a351d15
壹电视电影台,mitv://135.148.104.228:19806/8ce448f9cbae4feb805286d5b11bcf4d
纬来综合台,mitv://135.148.104.228:19806/9ca438ac1af6416087c98ee06bb3e512
八大第一台,mitv://135.148.104.228:19806/ef3ddf51945a48beabd3f79eeafe8ac0
八大综合台,mitv://135.148.104.228:19806/5bc105affae344648b1b19d46233e6e6
三立台湾台,mitv://135.148.104.228:19806/82c3325594cc42bcb28b18426623428e
三立都会台,mitv://135.148.104.228:19806/d246662584364ea6aad39cb2c7767eec
东森超视,mitv://135.148.104.228:19806/9cf45ab03b744e3696aeeb3aec844fa9
中天娱乐台,mitv://135.148.104.228:19806/4ec900f6e5c0468db4b5f6743efa6508
东森戏剧台,mitv://135.148.104.228:19806/d6863286fa4a40cbbf9f93bd5c1e5733
八大戏剧台,mitv://135.148.104.228:19806/a5393bab3516410fb2bd81ea2329f7b3
纬来戏剧台,mitv://135.148.104.228:19806/8a65b7456abb49f0bd564d6741cd4542
高点综合台,mitv://135.148.104.228:19806/87ef49531c3c4f70b86874445d32ff0d
Bloomberg,mitv://135.148.104.228:19806/b7a11fd04a2f4a44acdab32693edee1e
MOMO综合台,mitv://135.148.104.228:19806/bc7a77f2d1a54242a2b845916fcb726c
纬来电影台,mitv://135.148.104.228:19806/73fb2db46b6c4ec885e3709d9b7a4983
龙祥电影,mitv://135.148.104.228:19806/1c325d3c69ec458c852b173bf2e397a9
AXN,mitv://135.148.104.228:19806/6c01776274094a4191d223378054782b
好莱坞电影台,mitv://135.148.104.228:19806/c4810d15af404015859a5fc5059e4716
CINEMAX,mitv://135.148.104.228:19806/a7ef892dc3d54789b8a29e5b8b06882e
纬来育乐台,mitv://135.148.104.228:19806/5c2e47cfcc864451b73783def36674bb
纬来体育台,mitv://135.148.104.228:19806/76e607f5f18c4561b7d5b5915897cc99
ELEVEN体育1台,mitv://135.148.104.228:19806/686833968d4b45319a5942827b997e59
JET综合台,mitv://135.148.104.228:19806/834c314a8ff844b0a9c3ea729ad8516b
Animax,mitv://135.148.104.228:19806/7c6f8a583fc24b298779528c07b8c66d
尼克儿童频道,mitv://135.148.104.228:19806/1d8cc2412f824c3c888a5d91d241910c
三立iNEWS,mitv://135.148.104.228:19806/6ec25b8c951a47cfb921435fb1968c16
龙华偶像,mitv://135.148.104.228:19806/a7b822eb3c86487b960d27a273d5e0b6
France24,mitv://135.148.104.228:19806/cff5534d052046bf8a4d8b2047aaa7c0
非凡商业台,mitv://135.148.104.228:19806/75d635caf96142a3807ed6c5f7e6240d
公视3台,mitv://135.148.104.228:19806/facf020d07f54fa8aef38a5c8b127758
ELTV生活英语台,mitv://135.148.104.228:19806/1a430b38978a4a0698ede6f842b3a265
靖洋卡通Nice,mitv://135.148.104.228:19806/c7d3153e13894863a8d735c907971efd
Mezzo,mitv://135.148.104.228:19806/c87ec7818611487095699a6f5d65e9c4
CLASSICA,mitv://135.148.104.228:19806/2671749a00774d36bd1afb569bd1edeb
爱尔达体育1台(备),mitv://135.148.104.228:19806/a45037ddc0734fe58e4ab3e053d811dc
爱尔达体育2台,mitv://135.148.104.228:19806/dc194c3738dd40448246b92172399ccd
博斯高球,mitv://135.148.104.228:19806/10e28a2c31fe4fe8b3975961dec3503e
博斯网球台,mitv://135.148.104.228:19806/3ffce834097d40fa9036d0c469bafefd
博斯无限台,mitv://135.148.104.228:19806/0df5cdddf4b94ff09c04dfc4f11bcfcf
智林体育台,mitv://135.148.104.228:19806/2eb49b88b20146879f4c2af756b30118
HBO强档巨献,mitv://135.148.104.228:19806/7199aae1ab984d4fa9562d1babe7ba06
HBO原创巨献,mitv://135.148.104.228:19806/39c393cd52cb4a1b9b51a542f897570e
Discovery,mitv://135.148.104.228:19806/6d031b7fba864255a10992d86da402ca
Discovery科学频道,mitv://135.148.104.228:19806/5eb5ac6d3cf243b69bce16ad8e841668
历史频道,mitv://135.148.104.228:19806/b43ae6d6c7264673901171201610d68c
寰宇新闻台湾台,mitv://135.148.104.228:19806/eca259193814499a8bea04411ffceb1e
台视财经台,mitv://135.148.104.228:19806/adf452cad7a246ca8ccc8301f8184c6e
爱尔达影剧台,mitv://135.148.104.228:19806/d2fc333d45044f419b16748a28ac19c5
爱尔达体育1台,mitv://135.148.104.228:19806/db1725953e1d4256bcfab79f1873a727
爱尔达体育3台,mitv://135.148.104.228:19806/90ea1d1ed6654b5d863053cfceb050e0
镜新闻,mitv://135.148.104.228:19806/65372d81bcb84ef4b76dd34a6f0e32bc
TechStorm,mitv://135.148.104.228:19806/9e84e7f44550435a91e4d0d92cc0147f
电视剧频道,#genre#
电视剧频道1,http://zby.xjqxz.top/dsdsj1/live.m3u8
电视剧频道3,http://zby.xjqxz.top/dsdsj3/live.m3u8
电视剧频道4,http://zby.xjqxz.top/gzwxj/live.m3u8
电视剧频道6,http://zby.xjqxz.top/gzdsj1/live.m3u8
电视剧频道7,http://zby.xjqxz.top/gzdsj2/live.m3u8
电视剧频道8,http://zby.xjqxz.top/gzdsj3/live.m3u8
电视剧频道9,http://zby.xjqxz.top/gzdsj4/live.m3u8
电视剧频道10,http://zby.xjqxz.top/gzdsj5/live.m3u8
电视剧频道11,http://zby.xjqxz.top/kzzypd2/live.m3u8
电视剧频道12,http://zby.xjqxz.top/kzzypd/live.m3u8
电视剧频道13,http://zby.xjqxz.top/dzzypd/live.m3u8
